# offset offset_z sigma_0 sigma_z logc Blambda corr_len A_0 A_1 A_2 A_3 A_4 A_5 A_6 A_7 A_8 A_9 A_10 A_inf
1.239404714820224462e-01 -1.848135773443169150e-01 1.770978740362379733e-01 1.629135056762076594e-01 -1.827493925327896562e-01 5.011154945769256130e-01 7.757932081536653146e-02 1.451504317768652186e+00 -7.655132646054525480e-01 1.162506342802557491e+00 1.438188667616367766e+00 -1.665170511730448055e+00 1.519294510072125348e+00 1.350666105259921146e+00 6.402003545050884981e-01 5.471301937397754500e-02 3.669793476909962493e+00 1.174967095728267630e+00 -4.033838050306923328e+00
1.294478105891074260e-01 -1.737934197618132837e-01 1.845978134393929937e-01 1.534379740384159696e-01 -1.792699128423322907e-01 5.638791801604678966e-01 8.167815746206197325e-02 8.659549744551542361e-01 2.139365807403814657e-01 1.069601309374535347e+00 1.866092245273181405e+00 -1.158388451840337563e+00 1.240411079281161122e+00 2.518543985103532279e+00 2.901374023362377486e-01 5.758421987508075546e-01 3.725767996339069299e+00 6.460240712945335417e-01 -4.822822278293081411e+00
1.136573250816280967e-01 -1.905678465176271486e-01 1.747127265303166088e-01 1.790712200449783298e-01 6.094382878691906313e-04 6.090636052165177006e-01 9.470631477415170085e-02 -1.666763779105116861e+00 -2.466888219407579186e-01 4.960706254260971448e-01 3.015610330898743641e-01 -1.659176884558995368e+00 -3.214267172825548968e-01 1.622555835221893616e+00 -5.396309494704594201e-01 -1.076469102674330713e+00 1.376058077836854743e+00 2.193113659049408248e+00 -2.257795419127117231e+00
1.171118768995042803e-01 -1.831011257250031443e-01 1.744392217342097817e-01 1.854865069818583123e-01 -1.673488553057570494e-01 4.658183139593732314e-01 8.364682959669091089e-02 1.762587061341354122e+00 -2.871441658155982068e-01 1.200973914734035475e+00 2.151776319984373131e+00 -1.837314127300990307e+00 2.203788121605572137e+00 1.400937921514454843e+00 1.012252502715162983e+00 5.385029715957561081e-01 2.513657199359577987e+00 2.758949192381686899e+00 -4.947567215268430907e+00
1.130033135457789162e-01 -1.843159393818995517e-01 1.723042343377446106e-01 1.676889996792330084e-01 -1.942662885066426259e-01 5.310617189067903254e-01 8.869356524962020150e-02 -1.666048643950078123e+00 -1.974986132837228681e-01 2.101290439168757018e-01 5.928179828499242632e-01 -1.812041646848792986e+00 -4.437352509578706972e-01 1.973753461881779359e+00 -8.848466029019821377e-01 -5.933081937914099768e-01 1.161017978716262888e+00 2.913072406519477298e+00 -2.321916828070254013e+00
1.100150523615884002e-01 -1.447157536975824943e-01 1.729773781894163309e-01 1.787093517199292991e-01 -2.610497327179928106e-02 5.271439539926854323e-01 8.493900521576795704e-02 -3.409633122772817160e-01 -7.252671730162827402e-01 4.006510200369124419e-01 7.576113933670214351e-01 -1.966090521703512728e+00 5.625780335872754279e-02 1.715587996582370600e+00 -9.657796896096382255e-01 2.682421579503380116e-01 1.787894732514593521e+00 6.227403299379634660e-01 -2.548290226661479085e+00
1.175191749048164758e-01 -1.789002460713146614e-01 1.755467127638705438e-01 1.849203376359127571e-01 -1.377148062241588811e-01 5.387944534081121617e-01 8.167960981467764503e-02 -6.083819079539809493e-01 -6.595948329528074083e-01 3.891581577561478156e-01 2.056751409547192821e-01 -1.377979359409333693e+00 -2.580681225638521425e-01 1.288093250309049864e+00 -6.710067693360954877e-01 2.581624482109745600e-04 1.057449044963725271e+00 2.479829164453950519e+00 -2.321120677446856018e+00
1.188273731784092180e-01 -1.608138576049722990e-01 1.778687135844553013e-01 1.728363443461825577e-01 -1.966237362590790294e-01 6.323260284195537650e-01 8.319129566421773481e-02 1.546416686915939032e+00 -9.926275321279023345e-01 1.501152395366489145e+00 1.426163641518919611e+00 -1.514327491804734915e+00 1.095995428466719268e+00 1.886651051315610950e+00 6.113524015930966726e-01 9.721459844220436963e-02 2.192918540443788977e+00 2.926939287914086307e+00 -4.325135466738193379e+00
1.202217409327466513e-01 -1.706621585404254349e-01 1.808834294334698833e-01 1.636067940060840220e-01 -1.640867245872426050e-01 4.542391203135256461e-01 8.868104613617500132e-02 -5.751159554716167577e-01 -1.243336117570587263e+00 8.283350305677226189e-01 5.334121208765605360e-01 -1.933192182399703807e+00 -7.445080517201496662e-02 1.693115521551846747e+00 -1.107471692529178764e+00 1.615161712915629266e-01 1.743919322422389229e+00 1.268443522914125765e+00 -2.315412772217719350e+00
1.169273151163855995e-01 -1.956298962041453926e-01 1.771310836877354467e-01 1.505552204408627803e-01 -1.438031886462450837e-01 5.527207839647574339e-01 7.541145166002596878e-02 -7.956959349984362717e-01 5.304982078125970446e-01 2.436211761468518588e-01 9.871677607460851434e-01 -1.142838263852552938e+00 6.253023180092842637e-01 1.225034952281034428e+00 7.459536908293928903e-01 -9.462992271343377837e-01 3.111285069958116267e+00 1.738498413906421902e+00 -3.446829758617399264e+00
1.149219035283452761e-01 -1.718139221359933355e-01 1.730584860755492449e-01 1.621278137791746232e-01 -1.178421398912066209e-01 5.356023091225492472e-01 8.908320222587404191e-02 -1.179149567401851506e+00 -1.849041673561409027e-01 2.256730072550983124e-01 9.387039119355211625e-01 -2.333133442789531831e+00 6.405600639214057423e-01 1.316253575540641485e+00 -5.605140637390801928e-01 1.067760392625078936e-01 1.247685354121546020e+00 1.504241554986159635e+00 -2.539932406523675468e+00
1.236788605216460335e-01 -1.766048739603469642e-01 1.786428121517361634e-01 1.614885858961609966e-01 -1.133280978561677088e-01 5.356220215558735731e-01 9.344165894010539319e-02 1.084861290139730983e+00 -1.150375724339966155e+00 1.806284324987109002e+00 4.896738903173218915e-01 -7.167845831356380870e-01 9.379170787013091370e-02 2.660522600280819105e+00 -4.459557060524375061e-01 4.895760573870964194e-01 1.928959111297312568e+00 2.612872458169871237e+00 -3.994643312768231258e+00
1.184025668094645656e-01 -1.717827001929866926e-01 1.783291794164932054e-01 1.536289630085676539e-01 -4.416915418466238474e-02 6.068348352363508447e-01 8.775170499683188075e-02 1.660341567506014471e+00 -1.227238319226353180e+00 1.701986656492069372e+00 1.167247078599984889e+00 -9.778392919198353184e-01 4.022889056995531121e-01 2.209499205049994863e+00 6.555674139588898441e-01 -9.305560377746902034e-01 3.176114602214930471e+00 2.822818760821879103e+00 -4.293134398989013611e+00
1.217709586753878415e-01 -1.931202271273854132e-01 1.784226059424124655e-01 1.661668250455806684e-01 -6.957395710309677295e-02 4.456300936084902631e-01 8.648363425696806162e-02 -6.257660689963344680e-01 -6.878686428545393028e-01 1.547042553589239589e-01 5.842326639451567161e-01 -1.467198349033930427e+00 -1.242952474013253372e+00 2.758191202765011951e+00 -1.598326129882442714e+00 -4.989628381554265246e-01 2.565111421933091940e+00 7.378292602245686282e-01 -2.129236978170084615e+00
1.060954319807268786e-01 -1.578959513710104789e-01 1.692246313304421879e-01 1.843781832609023841e-01 -1.259850161594197049e-01 5.913855372571692470e-01 8.941334593273769782e-02 -6.569848310322701224e-01 -8.570821965138231135e-01 3.615608443877800227e-01 7.263344977997610030e-01 -2.195148886305998914e+00 -3.490368342202376795e-01 2.351864703380592836e+00 -1.686735770891962805e+00 -3.407463718444825318e-01 1.689701105352297006e+00 2.070995628259195698e+00 -2.263357107721242212e+00
1.209145471496138047e-01 -2.017174883169459143e-01 1.775797858535171914e-01 1.678749294719458218e-01 -6.959925535091926463e-02 5.404573889423605060e-01 8.171264979779406523e-02 -5.655472595540427250e-01 -5.047192063886107860e-01 -1.935705808277976558e-02 4.263839541732981075e-01 -1.264346930156297066e+00 -6.977220129932089066e-01 1.705855645991764646e+00 -2.857274103453129044e-01 -1.307871180696022151e+00 2.469134133231232653e+00 3.464397212562815298e-01 -2.212670518766878480e+00
1.209145471496138047e-01 -2.017174883169459143e-01 1.775797858535171914e-01 1.678749294719458218e-01 -6.959925535091926463e-02 5.404573889423605060e-01 8.171264979779406523e-02 -5.655472595540427250e-01 -5.047192063886107860e-01 -1.935705808277976558e-02 4.263839541732981075e-01 -1.264346930156297066e+00 -6.977220129932089066e-01 1.705855645991764646e+00 -2.857274103453129044e-01 -1.307871180696022151e+00 2.469134133231232653e+00 3.464397212562815298e-01 -2.212670518766878480e+00
1.094462024076264528e-01 -1.750280956238204344e-01 1.705330227662288922e-01 1.876549752302293372e-01 -3.610412752437885953e-02 6.736513216418584804e-01 8.955752664323946011e-02 2.022799553623055857e-02 -5.495919240335229716e-01 9.373835827696952450e-01 9.261389458912825390e-01 -1.341067148241968709e+00 -1.052797618877976404e-01 2.251908245430659150e+00 1.739822484921971224e-01 -1.226091620439659913e+00 2.416724275274770406e+00 2.902293329788916409e+00 -3.506505947484784613e+00
1.163547362823261211e-01 -1.616748448969977936e-01 1.793955951746253885e-01 1.587446723483271205e-01 -5.229634235515656648e-02 5.097614874834173193e-01 8.335395113761112640e-02 2.563577201641553671e-01 -1.125641364680466161e+00 6.504636677383990317e-01 1.078927945808313638e+00 -2.025837352998293817e+00 -4.179799518715299200e-02 2.175169951625177234e+00 -7.780388338829844486e-01 -2.751438853877532509e-01 2.912578681350403542e+00 5.606147563641252773e-01 -2.793169129889269353e+00
1.181600460223624360e-01 -1.813648623602119314e-01 1.792246804109786651e-01 1.489032132937750941e-01 -1.208326497991893955e-01 6.739633055703206921e-01 8.165159063604650325e-02 2.603423731153249321e-01 -1.101867707483506820e+00 9.943363878780360210e-01 5.132607214608224666e-01 -1.613964175198273843e+00 -1.170215665623999257e-01 2.263967360565228404e+00 -1.114567924492731343e+00 9.017745692228906762e-02 2.321209596326712976e+00 1.041969922437118612e+00 -2.898956735002631291e+00
1.171832338060780077e-01 -1.670645570782400835e-01 1.738686252749979400e-01 1.696051164350845797e-01 -1.286925249655139769e-01 4.991150512702522413e-01 8.305222581642045243e-02 9.500132493135815537e-01 -6.630860583906716954e-01 2.030338977921017474e+00 7.453392984454971781e-01 -7.706165772734587804e-01 7.877694928473140124e-01 2.106770799036564945e+00 4.108479015111203836e-01 4.995506414751069713e-01 2.663578956216046123e+00 2.352151365538449390e+00 -4.576787512917729117e+00
1.190054231192462231e-01 -1.930209677185832917e-01 1.757955482641652134e-01 1.604311973376600919e-01 -3.080792618846595055e-02 6.068370259525193156e-01 8.309861805846753546e-02 -6.424307785658518455e-01 -6.570390586287651047e-01 1.819379580657400908e-01 5.709819711383445906e-01 -1.423935142048556202e+00 -7.540706608968319458e-01 2.167740778891403153e+00 -7.197588021967629146e-01 -1.663784835572490017e+00 3.412200337027107011e+00 5.615786210710247417e-01 -2.307337653247165221e+00
1.173146390697597519e-01 -1.670827393609755074e-01 1.747306329905109479e-01 1.733748862683713865e-01 -1.821587340957431245e-02 5.876325944786744415e-01 8.935600686967129502e-02 -8.187448537094823564e-01 -2.504801878485691802e-01 2.452320672376870903e-01 8.797167710182840494e-01 -1.846306156849732982e+00 -2.470655813726949646e-01 2.446733125647655882e+00 -1.498824010906230519e+00 6.869618980729663704e-01 8.443751423061272021e-01 2.106482499395503361e+00 -2.708264679219382298e+00
1.218532710103198136e-01 -2.122351434591024377e-01 1.798538750561064492e-01 1.492084802589354053e-01 -1.842832710897757131e-01 4.951894172587727461e-01 8.943945779887270409e-02 -7.474631424961426518e-01 -5.258325586786769534e-01 2.475629892664343856e-02 6.475943381669679866e-01 -1.314597720829638661e+00 -7.524906097134422822e-01 2.224636596653814635e+00 -1.133851877178781553e+00 -6.939189340971116948e-01 1.673116524898458302e+00 1.729371138457945989e+00 -2.237145922156514199e+00
1.132615554935506308e-01 -1.809474958680321044e-01 1.727460099232333290e-01 1.661245741884531668e-01 -1.179210021944833153e-01 5.696772423660618756e-01 8.284337382148837525e-02 -1.153897624009345702e+00 -6.658463656793243146e-01 3.864558779868065841e-01 1.809030075812820826e-01 -1.747355097595036266e+00 4.571899746698004918e-02 1.173997333035938340e+00 -4.633019462640275421e-01 -1.458839584776444376e+00 2.816318220756772739e+00 9.686296761700941005e-01 -2.085154625826849184e+00
1.148883501362458481e-01 -1.830994110762365623e-01 1.801942857688473565e-01 1.501500756423493899e-01 -1.328307907703835111e-01 4.254511296202623249e-01 9.116343864349182868e-02 1.391964788969481503e+00 -6.743581879733806517e-01 1.593924755036009167e+00 1.479305340343102237e+00 -1.220447701444398625e+00 1.088211357007478952e+00 2.319710735023912562e+00 3.567820232416130111e-01 1.904937552883811946e-02 2.827040629980589692e+00 2.304710826186028072e+00 -4.755387302027466845e+00
1.136189197606261303e-01 -1.897544499327833423e-01 1.790086502941473368e-01 1.734753171810862193e-01 -1.142747485267358032e-01 5.073179853722522559e-01 9.087625088954576213e-02 -6.412804447348587900e-01 2.971379349247467161e-01 5.267691188339806985e-01 1.550100153720592289e+00 -1.856466276630666101e+00 6.301858040055252630e-01 1.938928821005707626e+00 -1.237569821681505644e-01 -3.208808294873213285e-01 1.996815807907076135e+00 2.253759295420945996e+00 -3.697363065410923966e+00
1.197149625498133141e-01 -1.725356487233943859e-01 1.759587534019871613e-01 1.677452854263647986e-01 -5.628844550155887028e-03 5.301037111649411493e-01 8.864772181858934785e-02 1.607313886789816237e-01 -4.925498980073284017e-01 1.572735200253974064e+00 7.428237920889841917e-01 -1.069335607489232398e+00 5.223445952519334412e-01 2.353897664247257993e+00 -1.515788494181204982e-01 -4.149894683952606300e-01 2.527487129715475511e+00 2.222331356240713873e+00 -3.997548846357293684e+00
1.210815885192015051e-01 -1.801890120745769375e-01 1.785493835690219466e-01 1.537675989466643633e-01 -1.853791459837167421e-01 5.135040017755136965e-01 8.296346782915006712e-02 6.936615982896814359e-01 -9.403623051731315741e-01 1.316894673881760625e+00 8.626998829099079558e-01 -1.242770288253122857e+00 9.357138454159859009e-01 1.325622655785604564e+00 3.949550795018827998e-01 -6.306242032344115955e-01 3.636013048799153324e+00 8.888853167172392489e-01 -3.710944260557800689e+00
1.255686643811948777e-01 -1.977502355601458706e-01 1.763301434206466789e-01 1.810254405432163427e-01 -1.029085105062438332e-01 5.958184459663113941e-01 9.610795687998711923e-02 -1.106480863111207746e+00 -6.982980340070010783e-01 6.219952210096790779e-01 5.056545340693467949e-01 -1.869005056648723517e+00 -1.246172319708023224e-01 1.659341775156757848e+00 -5.394755623015834445e-01 -1.031789698192275839e+00 2.052148925893365394e+00 1.086404416159489905e+00 -2.229022784675627200e+00
1.164874881665829420e-01 -1.853368762194624875e-01 1.773658735171819711e-01 1.575039819973639288e-01 -1.235225989779763500e-01 5.746990939081006999e-01 8.173167384286289527e-02 2.398673602687830808e-01 -1.341545219307566761e+00 9.065705070343650362e-01 1.372123211810816201e-01 -1.309468824002916421e+00 1.771728725102672541e-02 1.514390634722166951e+00 -3.699361140852639451e-01 -1.005040729724273607e+00 3.323587920239171822e+00 3.800992288275164555e-01 -2.525944573464684595e+00
1.164874881665829420e-01 -1.853368762194624875e-01 1.773658735171819711e-01 1.575039819973639288e-01 -1.235225989779763500e-01 5.746990939081006999e-01 8.173167384286289527e-02 2.398673602687830808e-01 -1.341545219307566761e+00 9.065705070343650362e-01 1.372123211810816201e-01 -1.309468824002916421e+00 1.771728725102672541e-02 1.514390634722166951e+00 -3.699361140852639451e-01 -1.005040729724273607e+00 3.323587920239171822e+00 3.800992288275164555e-01 -2.525944573464684595e+00
1.188232982692996043e-01 -1.918377343695965576e-01 1.768571017125814548e-01 1.644685413001688579e-01 -9.896585959676107436e-02 6.018140080386751301e-01 8.885544492605107481e-02 8.493547564366501490e-01 -1.636255158693735723e-01 1.071615182139447064e+00 1.289500389856859108e+00 -1.226740336219886096e+00 1.038034713631351025e+00 1.931460964781095413e+00 3.453149833964239690e-01 -1.996195505412217130e-01 2.469034266716532144e+00 2.323006434181080770e+00 -4.372797345403428793e+00
1.267702085580575955e-01 -1.949224571076593193e-01 1.805239818886285041e-01 1.524206306297054558e-01 -1.042977395435414900e-01 5.312027540994597175e-01 8.409253076068731736e-02 -4.665545711782623783e-01 -1.127317947231307738e+00 7.401842577419817104e-01 6.740993544937312620e-01 -2.125189300524583214e+00 4.601972308953206081e-01 1.043628450106610650e+00 -1.500955013369811297e-01 -7.257056868905173985e-01 2.842802290444426561e+00 3.629685578962602577e-01 -2.447809321750361811e+00
1.266580005061397340e-01 -1.768506682052627399e-01 1.801444938331067946e-01 1.655444238942491708e-01 -8.878249547816574605e-02 4.957231809654523147e-01 8.376530167399581783e-02 -1.260772608107922466e+00 2.938787206442974309e-01 -3.666255897176640133e-01 1.456377195462873253e+00 -2.305997483886895516e+00 6.946422343913329911e-01 1.217597776290225475e+00 -2.392177333930085581e-01 -7.348135409975693477e-01 2.674860988298094711e+00 8.329083910747847597e-01 -2.594039639234448913e+00
