# alpha_SZ_0 SZ_comp0_0 SZ_comp1_0 kappa_SPT alpha_opt_0 opt_comp0_0 opt_comp1_0 alpha_SZ_z alpha_SZ_lam SZ_comp0_z SZ_comp0_lam SZ_comp1_z SZ_comp1_lam alpha_opt_z alpha_opt_lam opt_comp0_z opt_comp0_lam opt_comp1_z opt_comp1_lam alpha_X_0 alpha_X_z alpha_X_lam X_comp0_0 X_comp0_z X_comp0_lam X_comp1_0 X_comp1_z X_comp1_lam
8.3418e-01 1.2522e-02 1.4386e-01 7.6688e-01 7.0950e-01 4.2320e-03 2.2303e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.3839e-01 9.2900e-03 1.0339e-01 9.5619e-01 8.8143e-01 1.1078e-02 1.5971e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.5041e-01 2.1691e-03 1.6343e-01 6.6698e-01 7.1665e-01 1.0743e-03 9.1286e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.1432e-01 7.3731e-03 1.1939e-01 8.1061e-01 8.7518e-01 1.2503e-02 1.4728e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.1034e-01 5.6393e-03 1.5902e-01 1.0341e+00 9.1576e-01 1.3424e-02 1.2796e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7941e-01 1.7404e-02 1.6784e-01 9.8586e-01 8.5415e-01 9.1768e-03 1.3087e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2998e-01 2.0082e-03 1.4370e-01 1.0143e+00 8.2444e-01 9.8631e-03 7.0275e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.4638e-01 5.0566e-03 1.0825e-02 7.0790e-01 7.4181e-01 4.4261e-03 1.2943e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.9544e-01 6.9469e-03 7.1857e-02 6.5671e-01 7.2541e-01 2.3609e-03 1.2249e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.6377e-01 9.6031e-03 1.6825e-02 7.4933e-01 8.3456e-01 1.2336e-02 1.3968e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0065e-01 5.8314e-03 1.5635e-01 9.5432e-01 9.2870e-01 1.0196e-02 6.4618e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5261e-01 5.2127e-03 9.7429e-02 1.0182e+00 9.0436e-01 1.2819e-02 1.6098e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.9879e-01 1.2056e-02 1.2191e-01 1.0751e+00 9.5623e-01 6.8902e-03 1.6299e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7156e-01 1.0405e-02 4.2551e-02 8.0048e-01 8.0245e-01 1.5413e-02 1.3122e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.9500e-01 7.5323e-03 1.6696e-01 6.9724e-01 8.2264e-01 2.5230e-03 9.4514e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.9500e-01 7.5323e-03 1.6696e-01 6.9724e-01 8.2264e-01 2.5230e-03 9.4514e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.7280e-01 1.1660e-02 1.1319e-01 7.0739e-01 9.4135e-01 4.5585e-03 1.0271e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1915e-01 8.7010e-03 1.2332e-01 8.3727e-01 9.1635e-01 1.7720e-02 3.2340e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.6192e-01 1.1957e-02 8.2516e-02 1.0174e+00 8.5270e-01 5.9106e-03 1.1692e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1339e-01 5.9864e-03 1.0424e-01 8.6364e-01 9.7904e-01 9.5196e-04 1.3819e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5400e-01 1.9915e-02 1.2589e-01 9.1168e-01 9.6161e-01 4.6991e-03 1.3782e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3253e-01 3.5551e-03 5.3829e-02 9.9990e-01 9.0117e-01 1.4035e-02 1.4103e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3253e-01 3.5551e-03 5.3829e-02 9.9990e-01 9.0117e-01 1.4035e-02 1.4103e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5821e-01 6.5842e-03 1.2446e-01 8.8450e-01 9.7960e-01 1.5744e-02 1.9554e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.7412e-01 1.5021e-02 1.0990e-01 6.9908e-01 9.8476e-01 7.6841e-03 1.5781e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4832e-01 2.9395e-03 1.2183e-01 6.0839e-01 8.3911e-01 3.6400e-03 9.0347e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4832e-01 2.9395e-03 1.2183e-01 6.0839e-01 8.3911e-01 3.6400e-03 9.0347e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.9045e-01 4.9064e-03 1.1848e-01 9.6944e-01 9.5600e-01 2.7841e-03 1.4368e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1375e-01 1.0040e-02 1.2455e-01 6.5062e-01 8.7673e-01 8.5599e-03 7.6170e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.6394e-01 1.5685e-02 1.1415e-01 9.4140e-01 9.9491e-01 1.4261e-03 1.6023e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3823e-01 1.3940e-02 1.1061e-01 9.5205e-01 9.1197e-01 8.2547e-03 8.3154e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.7517e-01 1.4577e-02 1.2200e-01 7.6216e-01 8.0274e-01 1.4309e-04 8.1270e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2865e-01 3.6162e-03 2.8041e-02 7.7331e-01 7.5475e-01 1.0309e-02 1.2563e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.6069e-01 7.3144e-03 2.4466e-02 7.5193e-01 8.5698e-01 4.8951e-03 1.3346e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0821e-01 1.4852e-02 4.6694e-02 7.1848e-01 8.0861e-01 6.7420e-03 1.1823e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0154e-01 1.2059e-02 1.5460e-01 7.9886e-01 8.6314e-01 1.3685e-02 8.6419e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.7054e-01 7.8393e-03 9.7672e-02 1.1097e+00 9.1784e-01 6.7430e-03 1.1884e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1765e-01 6.7036e-03 1.2446e-01 7.1312e-01 9.7196e-01 8.4963e-03 5.8486e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1765e-01 6.7036e-03 1.2446e-01 7.1312e-01 9.7196e-01 8.4963e-03 5.8486e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2930e-01 4.9175e-03 7.8661e-02 1.0530e+00 7.8525e-01 4.7422e-03 1.3253e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2597e-01 3.4789e-03 3.7265e-02 7.9188e-01 7.3291e-01 1.2745e-03 1.2195e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.7062e-01 2.9620e-04 1.3191e-01 8.1074e-01 7.8360e-01 1.0614e-02 3.3531e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.4036e-01 5.7955e-04 1.3945e-01 8.8329e-01 8.8698e-01 1.7183e-02 1.4200e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3852e-01 1.5244e-02 1.2562e-01 9.6864e-01 8.1473e-01 8.7154e-03 3.1328e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4142e-01 1.5647e-02 1.1104e-01 8.9360e-01 9.4589e-01 9.7885e-04 4.8619e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2086e-01 2.1821e-03 9.6358e-04 9.7786e-01 7.3454e-01 7.1894e-03 1.0610e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2086e-01 2.1821e-03 9.6358e-04 9.7786e-01 7.3454e-01 7.1894e-03 1.0610e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.9975e-01 6.2129e-03 1.5423e-01 9.7320e-01 6.7515e-01 5.7242e-03 4.9953e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2419e-01 2.8282e-03 1.5388e-01 7.0986e-01 7.7482e-01 9.2600e-03 2.8427e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2419e-01 2.8282e-03 1.5388e-01 7.0986e-01 7.7482e-01 9.2600e-03 2.8427e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3286e-01 6.0579e-03 1.3440e-01 8.8564e-01 9.4520e-01 9.9013e-03 1.5691e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.8109e-01 3.6140e-03 4.1507e-02 6.7438e-01 8.7537e-01 1.5802e-03 1.5483e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.1576e-01 1.2123e-02 9.2503e-02 9.2145e-01 9.7432e-01 2.7495e-03 1.6556e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6625e-01 1.8580e-02 1.2888e-01 9.8279e-01 9.5940e-01 2.9792e-03 1.5269e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6625e-01 1.8580e-02 1.2888e-01 9.8279e-01 9.5940e-01 2.9792e-03 1.5269e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4702e-01 7.5139e-03 1.4483e-01 6.9951e-01 6.5570e-01 8.2422e-03 2.6286e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.5359e-01 1.1172e-02 1.1816e-01 9.9511e-01 9.6470e-01 3.0170e-03 2.1833e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2444e-01 3.6590e-03 5.8609e-02 6.9423e-01 7.9147e-01 1.0339e-02 1.2110e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.6380e-01 1.6672e-04 1.4831e-01 1.0562e+00 9.9939e-01 1.6029e-02 1.4694e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.4117e-01 2.5780e-03 8.1323e-02 1.0107e+00 8.7649e-01 5.0281e-03 1.6988e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.1936e-01 4.3806e-03 7.8025e-03 1.0855e+00 8.6493e-01 1.1708e-02 1.3811e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.8412e-01 8.8011e-03 1.2058e-01 7.8640e-01 7.3011e-01 1.8314e-03 1.1093e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.7089e-01 1.4598e-02 3.6822e-02 8.5082e-01 7.6864e-01 8.9999e-03 1.1714e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2440e-01 1.0361e-02 1.5146e-01 7.7304e-01 8.2846e-01 1.0841e-02 7.2589e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2570e-01 1.2431e-02 1.6366e-01 8.3982e-01 8.0054e-01 9.8819e-03 7.6395e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2085e-01 1.4849e-02 1.3555e-01 8.1335e-01 9.6981e-01 8.8426e-03 1.0157e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
5.3272e-01 7.9798e-03 1.5871e-02 1.1312e+00 8.2711e-01 2.6557e-06 1.3118e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0380e-01 9.0689e-03 5.6544e-02 9.3441e-01 8.8851e-01 1.3921e-02 1.5269e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2855e-01 1.5625e-02 9.2453e-02 7.5280e-01 8.9649e-01 3.8526e-03 1.3177e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.5956e-01 8.7756e-03 1.1006e-01 7.7480e-01 8.7425e-01 3.4711e-03 5.1252e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2522e-01 7.8481e-03 6.8639e-02 7.3197e-01 8.0773e-01 4.6606e-03 1.2365e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.9619e-01 9.6010e-03 1.2309e-01 8.7730e-01 8.8135e-01 1.7057e-02 1.0024e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2788e-01 1.0962e-02 7.2741e-02 1.1611e+00 8.8352e-01 1.1455e-03 1.6421e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0468e-01 1.4341e-02 1.3724e-01 9.5360e-01 9.9698e-01 2.2983e-03 1.7108e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.5502e-01 3.2413e-03 5.6285e-02 1.0806e+00 8.3758e-01 5.7413e-03 1.1426e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.0032e-01 1.0373e-02 1.3966e-01 7.1938e-01 8.0233e-01 9.1186e-03 9.2592e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.4093e-01 1.3504e-02 4.8538e-02 7.1462e-01 8.4379e-01 8.3060e-03 1.4459e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.9446e-01 2.6032e-03 5.8635e-02 9.0845e-01 8.5311e-01 1.7099e-02 1.3952e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0527e-01 5.3829e-03 1.0884e-01 7.4889e-01 8.8380e-01 4.9854e-03 8.8417e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.0527e-01 5.3829e-03 1.0884e-01 7.4889e-01 8.8380e-01 4.9854e-03 8.8417e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2504e-01 8.2528e-03 8.2421e-02 1.1470e+00 9.4750e-01 1.8483e-03 1.8003e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.2724e-01 6.1071e-03 1.5555e-01 9.6958e-01 8.9276e-01 2.7472e-06 8.6123e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.5678e-01 1.2304e-02 1.8247e-01 7.9943e-01 8.1482e-01 5.5720e-03 1.2089e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.2861e-01 7.0955e-03 1.1425e-01 1.0001e+00 8.9776e-01 7.6594e-03 1.2840e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
6.6002e-01 5.1635e-03 8.1387e-04 7.2059e-01 7.5792e-01 6.4961e-03 1.3319e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
7.7214e-01 1.3164e-02 1.1497e-01 7.2299e-01 9.7516e-01 4.7322e-03 1.6394e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.4958e-01 1.3490e-02 9.8487e-02 7.7586e-01 9.5226e-01 1.0537e-02 1.6443e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
8.3401e-01 1.3943e-02 1.3598e-01 8.3113e-01 9.9063e-01 5.0955e-03 2.0192e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.6445e-01 1.2811e-02 1.4451e-01 9.1619e-01 8.5399e-01 1.1950e-02 1.3836e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
9.6445e-01 1.2811e-02 1.4451e-01 9.1619e-01 8.5399e-01 1.1950e-02 1.3836e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
